EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,STORM_ORDER,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,INCOME_ESTIMATE
699726,HOCKLEY CO.,LEVELLAND,7/4/2017,240,Thunderstorm Wind,96,6,0,1,1000000,0,TX,CST-6,EG,116366,C,219,LUB,0,0,NWS Storm Survey, , , ,3,WNW,2,ENE,LEVELLAND,33.5947,-102.4144,33.5901,-102.3311,"A significant downburst with winds estimated as high as 110 mph struck the northern half of the city of Levelland causing widespread damage to buildings, trees, utility poles, and even rolling two cars from the road.  An NWS damage survey team determined the most intense winds were focused about 2.5 miles east of downtown Levelland.  It was in this area that a pole barn's metal support beams were ripped from their anchors and a car along State Highway 114 was blown off the road and flipped over.  The driver of the car was shaken, but not injured.  Damage elsewhere was consistent with winds of 70 to 90 mph and was comprised of peeled back roofs on some buildings and mobile homes, some street signs bent flat to the ground, many large trees snapped at their base, and even a trampoline wrapped around a power pole.  Three industrial buildings sustained substantial damage. Sections of streets were so cluttered with structural debris that front-end loaders were required to clear a safe path for travel. One man was injured as the awning he was grilling under collapsed and dragged him a short distance. Approximately 40 power poles were damaged leading to some residents being without power for 11 hours.","Late afternoon thunderstorms developed from Tucumcari to Clovis, NM and quickly congealed into a squall line while trekking southeast across the Texas South Plains through the evening. These storms produced several instances of severe wind gusts as they traversed the Texas South Plains, in addition to a wall of dust followed by heavy rains and minor flooding. As this squall line decayed after sunset, additional storms fired along its outflow from the southeast Texas Panhandle through the Rolling Plains. One of these storms east of Childress produced a dust storm that contributed to a fatal multi-vehicle accident near Kirkland.  After midnight, a small line of showers and some thunderstorms redeveloped over the western South Plains and moved south. Although radar indicated very weak precipitation intensities with this line, a macroburst and possible heat burst developed shortly after 0230 CST on July 4th and proceeded to strike the north and east sides of Levelland with fierce straight-line winds of 80-110 mph.  In addition to causing widespread wind damage, two vehicles were overturned by these winds.",128,,
5477971,HOOD CO.,TOLAR,9/15/2005,1640,Thunderstorm Wind,61,1,0,1,500000,0,TX,CST,ES,1199451,C,221,FWD,0,0,LAW ENFORCEMENT, , , , , , , ,TOLAR,32.4,-97.9,32.4,-97.9,"36 homes were damaged; 2 homes and 4 barns were destroyed.  A young girl was injured when her mobile home flipped 3 times.  The damage swath stretched from west to east for about a mile and a half.  Also, numerous trees ranging in diameter from six inches to two feet were blown down.",,252,,
451775,HOOD CO.,ACTON,5/15/2013,1914,Thunderstorm Wind,74,2,0,0,200000,0,TX,CST-6,EG,73336,C,221,FWD,0,0,Emergency Manager, , , ,1,W,1,W,ACTON,32.4513,-97.7153,32.4513,-97.7153,"Skylights and roofs were damaged at Acton Middle School, northwest of downtown Acton. A tennis court fence, wind screen, and portable bleachers were damaged as well.","A tornado and severe weather outbreak occurred on the afternoon and evening hours of May 15th. Nineteen tornadoes occurred, including one EF-4 and one EF-3. Six fatalities occurred in the city of Granbury, TX. These fatalities were the first in the Fort Worth county warning area since 2006. An additional 54 people were injured by the various tornadoes during the evening of May 15th. A number of homes, 171, suffered major damaged or were destroyed. An additional 513 homes suffered minor damage or were somehow affected. ||During the afternoon of May 15th, a vigorous upper level low moved slowly southeast from the panhandle of Texas into the Red River Valley. A dry line strengthened throughout the day, triggering thunderstorms between Bowie and the DFW metroplex. As the upper storm moved slowly east and southeast, several supercell thunderstorms developed, and most of them produced tornadoes.",485,,
5388723,HOPKINS CO.,COUNTYWIDE,3/4/2004,1630,Thunderstorm Wind,61,1,0,0,350000,0,TX,CST,ES,1167423,C,223,FWD,0,0,NEWSPAPER, , , , , , , ,COUNTYWIDE,33.25,-95.6,33.25,-95.6,"Widespread rural damage occurred, mainly in the eastern part of the county.  8 homes were destroyed, 13 were heavily damaged, and 27 sustained moderate damage.",,301,,
576814,HOPKINS CO.,SULPHUR SPGS,5/25/2015,1552,Thunderstorm Wind,52,2,0,0,325000,0,TX,CST-6,EG,94850,C,223,FWD,0,0,Amateur Radio, , , ,0,N,0,N,SULPHUR SPGS,33.13,-95.6,33.13,-95.6,"Amateur radio operators estimated winds between 60 and 70 mph in Sulphur Springs. Several trees were blown over, and numerous carports were damaged. Additionally, the Sulphur Springs airport had several airplanes moved or damaged as a result of the storm.","For several days, a stalled cold front, combined with abundant moisture from the Gulf of Mexico combined to produce widespread rain and thunderstorms in Texas. Several rounds of strong to severe thunderstorms occurred during a four day period, producing flash flooding, and numerous reports of large hail. Tornadoes affected areas in central Texas, from near Lampasas to a deadly tornado in Milam County.",313,,
166894,HOUSTON CO.,GRAPELAND,5/3/2009,512,Thunderstorm Wind,65,1,0,0,200000,0,TX,CST-6,EG,28365,C,225,HGX,0,0,Law Enforcement, , , ,1,NW,1,NW,GRAPELAND,31.49,-95.48,31.49,-95.48,"High winds produced severe roof damage to a warehouse and several residential structures in the community. Additionally, numerous trees were reported downed in the area, some onto homes.","Several severe thunderstorms moved into the northern portion of the county warning area early on the morning of May 3rd.  These thunderstorms produced numerous reports of wind damage and some flash flooding.  Additionally, one brief tornado was associated with one of the stronger thunderstorms.",469,,
686752,HOUSTON CO.,HOUSTON CITY,5/11/2017,1840,Thunderstorm Wind,57,2,0,0,200000,0,TX,CST-6,EG,114520,C,225,HGX,0,0,Emergency Manager, , , ,1,WNW,1,WNW,HOUSTON CITY,31.3032,-95.4408,31.3032,-95.4408,"Wind damage across parts of the Crockett area included portions of an 8 to 10 block section in and around Holiday Inn Express and Crockett Sales & Rentals. Several buildings were moved and some were rolled. Bay doors were blown in and out at additional area businesses. There was also damage to sheds, feeders and business signs. Large air conditioning units on roofs were damaged too. Downed trees caused minor damage to three homes. Power lines were also downed.",Severe thunderstorms produced wind damage as they developed ahead of a cold front.,491,,
622213,HOWARD CO.,SAND SPGS,4/16/2016,1655,Thunderstorm Wind,61,1,0,0,190000,0,TX,CST-6,EG,104002,C,227,MAF,0,0,Public, , , ,14,SW,14,SW,SAND SPGS,32.1367,-101.4993,32.1367,-101.4993,A thunderstorm moved across Howard County and produced wind damage near Elbow.  Two telephone poles and three irrigation pivots were knocked down from strong winds.  The cost of damage is a very rough estimate.,"A large cut off low was over New Mexico and Colorado.  A dryline was present across the Permian Basin with good moisture and instability along and east of this line.  Wind shear values and mid-level lapse rates were impressive, and strong upper level winds were beginning to move over the region.  These conditions contributed to severe storms with large hail, damaging winds, and a tornado for the Western Low Rolling Plains and parts of the Permian Basin.",496,,
170741,HUNT CO.,COMMERCE,5/2/2009,1530,Thunderstorm Wind,65,1,0,0,500000,0,TX,CST-6,EG,28748,C,231,FWD,0,0,Law Enforcement, , , ,2,WSW,2,ENE,COMMERCE,33.2421,-95.9388,33.2568,-95.8719,"Numerous and substantial damage was reported in and around Commerce. An estimated 10-15 homes and 8-10 cars were heavily damaged by straight line winds. Trees were snapped in half and some trees fell down on homes, on power lines, and also on streets. Some of the trees that were snapped or uprooted were several feet in diameter. Also, the pavilion at the city park was leveled, and just west of town, the roof was torn off a small house that was being used for storage.","The combination of a southward advancing cold front, warm air advection over the cold front, and an approaching shortwave aided in an explosive period that began the afternoon of May 2nd and continued into the morning hours of May 3rd. Several rounds of severe thunderstorms and thunderstorm clusters moved through north Texas in a very unstable environment. A downburst occurred at Valley Ranch in Irving resulting in the collapse of the Dallas Cowboys' bubble practice facility. Flash flooding and flooding became a problem as several clusters of storms produced heavy rainfall over repeated areas.",259,,
5307298,HUTCHINSON CO.,BORGER,7/27/2002,1945,Thunderstorm Wind,80,1,0,0,800000,0,TX,CST,E,1139697,C,233,AMA,0,0,EMERGENCY MANAGER, , , , , , , ,BORGER,35.67,-101.38,35.67,-101.38,Numerous trees and powerlines were reported down in the city of Borger. Major structural damage reported to buildings. No injuries were reported.,Severe thunderstorms containing flooding rainfall and damaging winds developed during the evening hours across the central and southern Texas panhandle. A microburst hit the city of Borger shortly before sunset causing extensive damage but no injuries.,135,,
465473,HUTCHINSON CO.,HUTCHINSON CO ARPT,6/27/2013,2045,Thunderstorm Wind,82,2,0,0,250000,0,TX,CST-6,EG,77084,C,233,AMA,0,0,Amateur Radio, , , ,1,SE,1,SE,HUTCHINSON CO ARPT,35.69,-101.39,35.69,-101.39,"Two thunderstorms merged northwest of Borger (Hutchinson County) around the 9 PM CST hour before collapsing upon it's own updraft. This produced an estimated 94 mph microburst in Borger (Hutchinson County) which bent traffic signs, metal power lines, and blew down tree limbs 2 miles north side of Borger (Hutchinson County). The microburst wind continued to move across the town producing widespread wind damage.","Scattered thunderstorms developed along a southward advancing cold front during the late night hours of the 27th and the early morning hours of the 28th. Thunderstorm development across the Texas Panhandle was heavily dependent on the forcing provided by the front due to the weak deep layer shear and marginally unstable environment in place at the time. Given this environment, long lived severe thunderstorms were unlikely, and the primary hazard would be damaging winds as thunderstorms merged then collapsed. This scenario proved true as a thunderstorm collapsed post-merger over Lipscomb County once the cold front pushed thunderstorms into the northern Texas Panhandle. After this merger, there was a brief two hour window where thunderstorms failed to merge along the southern moving cold front. Around 9 PM CST, a storm merger and collapse over Moore County caused widespread wind damage across the city of Borger (Moore County), and the Borger ASOS reported a 94 mph thunderstorm gust before going offline. A final thunderstorm merger and collapse occurred over Randall County before the nocturnal inversion strengthened sufficiently to overcome the forcing provided by the southward moving cold front.",404,,
465464,HUTCHINSON CO.,BORGER,6/27/2013,2045,Thunderstorm Wind,82,3,0,0,250000,0,TX,CST-6,EG,77084,C,233,AMA,0,0,Emergency Manager, , , ,1,WSW,1,WSW,BORGER,35.66,-101.4,35.66,-101.4,"Two thunderstorms merged northwest of Borger (Hutchinson County) around the 9 PM CST hour before collapsing upon it's own updraft. This produced an estimated 94 mph microburst in Borger (Hutchinson County) which blew the roof completely off of a build in town. This microburst also bent a metal flag pole to a 45 degree angle off of the vertical, and 3 utility poles in a 10 square block in northwest Borger. The microburst wind continued to move across the town producing widespread wind damage.","Scattered thunderstorms developed along a southward advancing cold front during the late night hours of the 27th and the early morning hours of the 28th. Thunderstorm development across the Texas Panhandle was heavily dependent on the forcing provided by the front due to the weak deep layer shear and marginally unstable environment in place at the time. Given this environment, long lived severe thunderstorms were unlikely, and the primary hazard would be damaging winds as thunderstorms merged then collapsed. This scenario proved true as a thunderstorm collapsed post-merger over Lipscomb County once the cold front pushed thunderstorms into the northern Texas Panhandle. After this merger, there was a brief two hour window where thunderstorms failed to merge along the southern moving cold front. Around 9 PM CST, a storm merger and collapse over Moore County caused widespread wind damage across the city of Borger (Moore County), and the Borger ASOS reported a 94 mph thunderstorm gust before going offline. A final thunderstorm merger and collapse occurred over Randall County before the nocturnal inversion strengthened sufficiently to overcome the forcing provided by the southward moving cold front.",405,,
5556250,IRION CO.,MERTZON,5/29/1996,1729,Thunderstorm Wind,80,1,0,0,10000000,100000,TX,CST, ,2034469,C,235,SJT,0,0, , , , , , , , ,MERTZON,31.27,-100.82,31.27,-100.82,,"The storm brought wind, hail and a small tornado to the town of Mertzon.  Nearly every building was battered; 50 percent of all homes and 25 businesses were damaged in this 778-person town.  Two homes were completely destroyed.  There were no serious injuries other than people being cut by glass.",17,,
5312312,JEFFERSON CO.,GROVES,7/16/2002,800,Thunderstorm Wind,65,1,0,0,1500000,0,TX,CST,E,1140235,C,245,LCH,0,0,NWS STORM SURVEY, , , , , , , ,GROVES,29.95,-93.92,29.95,-93.92,,"High winds associated with a severe thunderstorm blew down numerous trees and power lines. The most significant damage was to the Groves Middle School, where the gymnasium lost part of its roof and one wall.",88,,
749036,JEFFERSON CO.,GUFFEY,4/14/2018,245,Thunderstorm Wind,96,2,0,0,400000,0,TX,CST-6,EG,124849,C,245,LCH,0,0,NWS Storm Survey, , , ,1,NE,1,NE,GUFFEY,30.0375,-94.0729,30.0375,-94.0729,"At Lamar University, strong winds uplifted and peeled back a large portion of the University Police station and toppled several large trees. A glass wall and several windows were also blown in. On Oregon Ave, the exterior brick wall of an apartment building collapsed. Max estimated wind gusts were between 105 and 110 MPH.","A severe thunderstorm moved through Jefferson and Orange Counties producing tree and power line damage, however most occurred at Lamar University in Beaumont were multiple building were damaged.",299,,
385415,JIM WELLS CO.,ORANGE GROVE,5/8/2012,1256,Thunderstorm Wind,70,1,0,0,250000,0,TX,CST-6,EG,64346,C,249,CRP,0,0,NWS Storm Survey, , , ,2,SW,2,SSW,ORANGE GROVE,27.9502,-97.955,27.9479,-97.9376,A NWS survey concluded that a downburst of straight-line winds occurred over the southern portion of the city of Orange Grove near the intersection of Highway 359 and County Road 374. The winds were estimated to be up to 80 mph. The damage path was 1 mile long and a half of a mile wide. Several large power poles were snapped in half. The roof was peeled off of two mobile homes. The roof was damaged on a two story home with a large porch overhang. There were numerous large trees and branches down across the area also.,Scattered thunderstorms developed over the southern portions of the Coastal Bend ahead of a stalled frontal boundary over the Brush Country to the Victoria Crossroads. Severe thunderstorms developed north of Alice and moved toward Nueces Bay in the afternoon.,402,,
506531,JIM WELLS CO.,ORANGE GROVE,4/4/2014,314,Thunderstorm Wind,61,2,0,0,750000,0,TX,CST-6,EG,83897,C,249,CRP,0,0,NWS Storm Survey, , , ,3,WNW,2,SSE,ORANGE GROVE,27.9926,-97.9754,27.9483,-97.9205,"NWS storm survey concluded that damaging straight line winds, estimated at 65 to 70 mph, impacted the town of Orange Grove. The damage path was 4.5 miles long and 3.2 miles wide. Approximately 500-600 homes suffered minor to moderate damage with a few broken windows, damaged shingles or siding. A few homes suffered major damage with all west facing windows broken, and exterior siding destroyed by wind blown hail.  Throughout the impacted areas, large tree branches and fence posts were snapped. Numerous trampolines were blown and destroyed. There were approximately a dozen unanchored outdoor storage sheds or carports that were destroyed by the wind. One large unanchored outdoor metal building was blown into the neighboring home with debris scattered 300 yards downstream. Another large metal building was blown into an adjacent vehicle with debris scattered 400 yards down wind. There were reports of several horses injured by wind blown debris and large hail.",Isolated thunderstorms developed over the Brush Country during the early morning hours of April 4th in advance of a cold front with the assistance from a strong upper level jet moving out of northern Mexico. A severe thunderstorm formed over central La Salle County early in the morning on April 4th. This severe thunderstorm moved southeast and strengthened as it approached the community of Orange Grove in northern Jim Wells County. The storm produced extensive wind and hail damage in Orange Grove and surrounding areas. The storm continued to produce large hail as it moved into western Nueces County. The storm weakened before it reached the Corpus Christi metropolitan area.,145,,
5353583,JOHNSON CO.,LILLIAN,4/23/2003,2020,Thunderstorm Wind,96,1,0,0,4000000,0,TX,CST,ES,1150648,C,251,FWD,0,0,NWS STORM SURVEY, , , ,1,S, , ,VENUS,32.48,-97.2,32.43,-97.12,"Downburst created a path approximately 6 miles long and up to 1.5 miles wide from 0.5 miles south of Lillian southeast to near Venus.  Although 12 persons were injured, only 2 people had to be hospitalized. 51 mobile homes were heavily damaged or destroyed and 80 suffered minor damage.  Other damage included roof damage to houses, carports damaged or destroyed,barns, trees, and utility poles blown down.",,55,,
5379147,JOHNSON CO.,CLEBURNE,8/11/2003,1928,Thunderstorm Wind,61,2,0,0,200000,0,TX,CST,ES,1158911,C,251,FWD,0,0,NEWSPAPER, , , , , , , ,CLEBURNE,32.35,-97.4,32.35,-97.4,"The Double B Boat and RV Storage was heavily damaged by high winds,  numerous trees were blown down with damage to houses and power lines.",,447,,
33111,JOHNSON CO.,ALVARADO,5/2/2007,1700,Thunderstorm Wind,61,3,0,0,200000,0,TX,CST-6,EG,5372,C,251,FWD,0,0,Newspaper, , , ,0,N,3,NE,ALVARADO,32.4,-97.22,32.4307,-97.1837,"Six air conditioning units were blown from the roof of an elementary school, causing extensive damage to gas and electrical lines as well as the roof itself.  At a nearby high school, a tree was blown down and several windows were blown out.  Sheet metal was also blown loose.  A roof was blown off of an apartment building, and a sign was bent at a nearby auto dealership.  A few manufactured homes northeast of town lost roofs, walls, shingles, and suffered water damage.","A split in the upper levels of the atmosphere steered several southern stream impulses into north Texas, producing flash flooding, strong winds, and a few tornadoes.  The most impressive of these events was a derecho which moved through North Texas on May 2.  It produced winds in excess of 85 MPH.",458,,
195594,JOHNSON CO.,GODLEY,9/21/2009,1840,Thunderstorm Wind,83,4,0,0,800000,0,TX,CST-6,EG,32599,C,251,FWD,0,0,NWS Storm Survey, , , ,7,NNE,6,NW,JOSHUA,32.5389,-97.4719,32.5306,-97.4547,A NWS Storm Survey determined that a downburst damaged a one square mile area in northwestern Johnson County located approximately 8 miles west of Burleson and 1.25 miles south of the Johnson/Tarrant county line. At least 10 homes were left uninhabitable and several trees were knocked down. The winds were estimated to be 90-100 mph.,Severe storms developed ahead of a cold front in a very unstable environment. Large hail fell from the early storms but damaging winds became the main threat as the initial storms merged into an extensive line. A downburst in northwestern Johnson County left 10 homes uninhabitable. Estimated winds in the downburst were 90-100 mph.,136,,
300447,JOHNSON CO.,ALVARADO,4/11/2011,23,Thunderstorm Wind,70,5,0,0,300000,0,TX,CST-6,EG,50034,C,251,FWD,0,0,NWS Storm Survey, , , ,1,NNE,1,NNE,ALVARADO,32.416,-97.2145,32.416,-97.2145,"Straight-line winds resulted in the collapse of a wall of the Medicine Chest Pharmacy in Alvarado near North Cummings Dr. and Highway 67.  Straight-line winds also damaged signs, power poles, and a bank drive-through in the same general area. A light pole was knocked down at Charles Head Stadium, a field goal post was bent, and the track was damaged at the facilities. The American Red Cross reported that 38 homes were damaged in Alvarado and three of these homes were destroyed.",A strong upper level low pressure system over the southern Rockies aided in the late evening development of severe thunderstorms along a dryline across north central and central Texas.  One of these storms was a strong linear mesoscale convective system which produced a swath of wind damage from Goldthwaite northeast into southern portions of the Dallas/Fort Worth Metroplex and continued northeast to near Sulphur Springs.  A swath of wind damage consistent with 70 to 80 mph winds was associated with this storm.  Other supercell thunderstorms in the area produced brief tornadoes and large hail.,333,,
303177,JOHNSON CO.,RIO VISTA,4/11/2011,12,Thunderstorm Wind,70,6,0,0,250000,0,TX,CST-6,EG,50034,C,251,FWD,0,0,Other Federal Agency, , , ,0,N,0,N,RIO VISTA,32.23,-97.38,32.23,-97.38,"The American Red Cross reported that 16 homes in Rio Vista were damaged by severe thunderstorm winds. Two of these homes were destroyed and three others sustained major damage. The roofs of six homes north of Rio Vista were torn off. Trees were also knocked down in the city, and the breezeway between city hall and the civic center sustained damage.",A strong upper level low pressure system over the southern Rockies aided in the late evening development of severe thunderstorms along a dryline across north central and central Texas.  One of these storms was a strong linear mesoscale convective system which produced a swath of wind damage from Goldthwaite northeast into southern portions of the Dallas/Fort Worth Metroplex and continued northeast to near Sulphur Springs.  A swath of wind damage consistent with 70 to 80 mph winds was associated with this storm.  Other supercell thunderstorms in the area produced brief tornadoes and large hail.,393,,
5552316,JONES CO.,HAWLEY,6/3/1996,2115,Thunderstorm Wind,57,1,0,0,200000,0,TX,CST, ,2037984,C,253,SJT,0,0, , , , ,5,NW,5,NW,HAWLEY,32.67,-99.9,32.67,-99.9,,Winds downed trees and power lines at scattered locations across Jones County.,420,,
5602100,JONES CO.,HAMLIN,6/14/1997,1915,Thunderstorm Wind,65,2,0,0,200000,25000,TX,CST, ,2064810,C,253,SJT,0,0, , , , , , , , ,HAMLIN,32.88,-100.13,32.88,-100.13,"Strong winds destroyed a warehouse, ripped off a portion of a carwash, tore the roof off of a downtown store building, toppled a tall sign and a church steeple, and blew down some trees and power lines.",,426,,
5652672,JONES CO.,HAMLIN,6/20/1998,1720,Thunderstorm Wind,70,3,0,0,1000000,0,TX,CST, ,2079223,C,253,SJT,0,0,LAW ENFORCEMENT, , , , , , , ,HAMLIN,32.88,-100.13,32.88,-100.13,Winds estimated at 80 mph destroyed a barn and knocked down trees and power poles across the city,"Several severe thunderstorms developed across the Big country during the early evening hours. The community of Hamlin in northern Jones County took the brunt of the storms, with 3 separate storms producing damaging hail. The first Hamlin storm was the strongest, producing golf ball to tennis ball size hail for over 20 minutes. Winds estimated at 80 mph combined with the large hail to break car and house windows, damage roofs, and knock down power poles and trees throughout the community. Hail and wind damage just in Hamlin  was estimated at over 2 million dollars.",106,,
5388504,KAUFMAN CO.,CRANDALL,3/4/2004,1530,Thunderstorm Wind,61,1,0,0,300000,0,TX,CST,ES,1167423,C,257,FWD,0,0,NWS STORM SURVEY, , , ,2,SE,1,SE,TERRELL,32.6,-96.43,32.73,-96.28,"A downburst destroyed a storage building and partially unroofed a house west of Kaufman.  Along FM 987, five homes were destroyed, trees and power lines were blown down.  In the community of Post Oak Bend a mobile home was heavily damaged, a house was partially unroofed, and damage occurred to barns and  trees.  Minor roof damage occurred to several other structures.  The strong winds caused five wrecks on Interstate 20 at mile marker 504.",,326,,
225066,KAUFMAN CO.,MABANK,4/24/2010,42,Thunderstorm Wind,78,2,0,0,300000,0,TX,CST-6,EG,38347,C,257,FWD,0,0,Emergency Manager, , , ,0,N,0,N,MABANK,32.37,-96.1,32.37,-96.1,"Several buildings in Mabank sustained significant damage due to thunderstorm winds. The fire marshall estimated that 14-15 commercial buildings were damaged. Terry's Furniture Store, Mid-Cities Storage, and Groom & Sons Hardware all sustained significant damage. Part of the second story collapsed at the furniture store, at least one storage building was blown over at the storage center, and the roof of the hardware store was partially lost. Blown off shingles were common at residential homes.","A linear mesoscale convective system developed in Lampasas County and moved northeast through north Texas on the night of Friday, April 23rd into the early morning hours of the 24th.  There were some isolated reports of hail up to the size of golfballs, however most of the damage from these storms resulted from strong straight-line winds up to 90 mph.  There was a brief tornado in Mabank in far southeastern Kaufman County. Most of the damage associated with the strong winds were downed trees, power poles, and power lines, but some building and residential damage was evident. Thousands of residents lost power during the event.",331,,
443554,KENT CO.,GIRARD,5/23/2013,1537,Thunderstorm Wind,80,1,0,0,300000,0,TX,CST-6,MG,73215,C,263,LUB,0,0,Mesonet, , , ,1,E,1,N,JAYTON KENT CO ARPT,33.35,-100.66,33.24,-100.57,"Similar to an earlier supercell in Floyd and Crosby Counties, intense downburst winds in the rear flank downdraft created prolonged and widespread destructive winds in northeast Kent County. These winds were likely enhanced by a strong mesocyclone that earlier was tornadic in southeast Dickens County. A Texas Tech University West Texas mesonet located one mile SSE of Jayton recorded 20 consecutive minutes of severe wind gusts ranging from 59 mph to 92 mph! In Girard and Jayton, scattered structural damage was commonplace and at least one trailer was completely destroyed. At least one home in Girard lost a portion of its roof, but damage to most homes in Girard and Jayton was less severe and consisted of shingle loss, damage to siding, cracked or shattered windows, and toppled fences. Several trees were damaged; one of which totaled a car in Jayton after landing directly on the vehicle. Damage to area farm and ranch land consisted of toppled center pivots and large storage tanks. Power outages were common as several dozen power poles were snapped. Fortunately, no injuries occurred during this extended bout of destructive winds; however, damage to some homes was compounded by heavy rains entering damaged roofs and cracked windows resulting in water damage to carpets, walls and furniture. A NWS storm survey the following day in Girard and Jayton uncovered classic divergent debris patterns associated with downbursts. Monetary losses are estimated at this time and may rise once insurance figures become available.","Driven southwest by outflow from a complex of thunderstorms in Oklahoma early this morning, a frontal boundary moved into the northeast South Plains and northern Rolling Plains by noon ahead of very moist easterly winds. Although a weak upper ridge was in place over West Texas, a subtropical jet streak flowing over the region assisted in severe thunderstorm development. Strong instability combined with upslope flow and the frontal boundary allowed a supercell storm to erupt early this afternoon in central Floyd County before moving slowly south accompanied by multiple landspout tornadoes, large hail and heavy rain. As this supercell collapsed near Cone, a haboob raced south and west with winds up to 77 mph resulting in minor damage to trees and structures in Crosbyton. Thereafter, a second supercell storm developed to the east in central Dickens County which also proceeded to move south. While east of Spur, this supercell produced an EF-1 tornado over ranch land that damaged some trees. As this storm's mesocyclone continued southward, intense and prolonged rear flank downdraft winds measured as high as 92 mph created scattered structural damage in Girard and Jayton. Torrential rains were measured as high as 4.3 inches by a NWS COOP observer in Jayton; however, flash flooding was not reported. Fortunately, no injuries occurred with any of these storms. Total property losses could exceed $250,000.",335,,
375076,KING CO.,GUTHRIE,5/30/2012,1857,Thunderstorm Wind,78,1,0,0,350000,0,TX,CST-6,EG,62580,C,269,LUB,0,0,Storm Chaser, , , ,0,N,0,N,GUTHRIE,33.62,-100.33,33.62,-100.33,"Multiple storm chasers reported scattered to widespread wind damage in the city of Guthrie from intense rear flank downdraft winds estimated near 90 mph. Several roofs in the city suffered various degrees of damage, with at least one roof partially blown off. A large equipment garage had several bay doors blown out. The intense winds developed shortly after large hail up to baseball size ceased falling. Many large tree limbs were broken in and around the city. Conservative property damage estimates may exceed $350 thousand.","Very strong instability and ample wind shear created a volatile airmass in the eastern Panhandle and Rolling Plains on the afternoon and evening of the 30th. A weak surface low moved into the northeast South Plains early in the afternoon and enhanced lift along a sharp dryline and residual outflow boundary. By mid-afternoon, a pair of thunderstorms erupted in Hall and Motley Counties and quickly became supercells while moving to the east and southeast. These storms produced very large and even giant hail at times and were accompanied by intense inflow and outflow wind gusts at or above 60 mph.||The second of these supercells produced several gustnadoes and at least four weak, non-mesocyclonic tornadoes under its flanking line as it moved through central Cottle County. However, all of the damage in and around the Paducah area was attributed to ferocious winds in the rear flank downdraft (RFD) of this supercell. Although NWS radars from both Lubbock, TX and Frederick, OK indicated a high probability of a significant tornado in far eastern Cottle County from this same storm, a NWS storm survey found no such evidence despite a large tornado having occurred a short while later in nearby western Foard County.||By early evening, a third supercell developed northwest of Paducah and tracked south-southeast into King County. This storm produced a weak tornado about nine miles west of Paducah that moved over open land before crossing Highway 70 and dissipating. While in King County, this supercell produced scattered to widespread structural and tree damage in Guthrie from intense RFD winds estimated to be at least 80 mph.",305,,
10354532,KLEBERG CO.,Padre Island,4/14/1993,1000,Thunderstorm Wind,50,1,0,0,500000,0,TX,CST, , ,C,273, ,0,0, , ,0,0,0, ,0, , ,27.43,-97.698,27.43,-97.698,A Padre Island National Seashore Ranger reported wind gust to 58 mph.  Four recreational vehicles were severely damaged. ,,164,,
10354536,KLEBERG CO.,Kingsville N.A.S.,4/6/1994,245,Thunderstorm Wind,74,2,0,0,5000000,50000,TX,CST, , ,C,273, ,0,0, , ,0,0,0, ,0, , ,27.43,-97.698,27.43,-97.698,"As the thunderstorms moved into Kleberg County, widespread wind damage was indicated across the county.  Gusts to 74 knots were reported at the Kingsville Naval Air Station.  Widespread reports were received of windows broken in homes and cars.  Dozens of trees lost large branches as well.  Three tank cars were derailed in Kingsville resulting in the leakage of the toxic chemical, butyl acetate.  No evacuations were required.  The storm knocked down several power poles, curtailing power to much of the county through the early morning hours.  The greatest damage, according to the County Extension Agent, was over the northern part of the county, where damage to the corn crop was estimated at 65 to 70 percent.  Lesser damage was indicated to the cotton crop. ",,33,,
236093,KLEBERG CO.,RICARDO,5/15/2010,729,Thunderstorm Wind,50,3,0,0,500000,0,TX,CST-6,EG,40574,C,273,CRP,0,0,Trained Spotter, , , ,2,E,2,E,RICARDO,27.42,-97.82,27.42,-97.82,Several large mesquite trees and one full tree were snapped by winds.,"Numerous showers and thunderstorms developed on the afternoon of Friday the 14th north and west of route 44 and highway 77.  The storms became organized and spread across much of the coastal plains early Friday evening before exiting late Friday evening,leaving the region saturated.  Another organized round of thunderstorms moved into the northern Coastal Bend early on the morning of Saturday the 15th and affected the southern Coastal Bend shortly after sunrise.  Thunderstorms produced locally intense rainfall and flash flooding across the Victoria Crossroads, Duval County and the city of Kingsville.  Strong winds and hail also accompanied a few of the thunderstorms.  The most significant rain occurred in Victoria where widespread 4 to 7 inches fell Friday evening and early Saturday morning.",263,,
